Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B),%Pengurangan Sampah(B/A),Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Nama Fasilitas,Jenis,Status,Sampahmasuk (ton/thn),Sampahmasuk Landfill (ton/thn),Sampah Organikterolah (ton/thn),Sampah An-Organikterolah (ton/thn),RecoveryPemulung (ton/thn),Energi(MW),Alamat,Kelurahan,Kecamatan,Pengelola,Luas (hektar),Sistem Operasional,Luas Landfill Aktif (m2),Pencatatan,Jembatan Timbang,Penutupan Sampah Zona Aktif,Jml Sumur Pantau,IPL,Jml Uji Lindi,Ada Drainase,Pemanfaatan Gas Metana,Jumlah KK yang memanfaatkan gas Metana,Tahun Awal Operasi,Tahun Akhir Operasi,Ada Data SIPSN,Ada Data TPA
2025,Aceh,Kab. Aceh Barat,30802.93,0.61,0.0,22909.85,74.38,22910.46,74.38,0.0,2915.15,9.46,P 1,TPA Gunong Mata Ie,TPA Pemda (Non Regional),A,20126.1,19761.1,0.0,0.0,365.0,0.0,"Gampong Paya Baro Ranto Panyang, Kec. Meureubo - Kabupaten Aceh Barat",,,Pemda DATI II,10.0,Control Landfill,10000.0,Manual Book,Ada tapi Rusak,2-3x Seminggu,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",,ADA,Tidak ada. Gas Metana dibakar.,,2022.0,,True,True
2025,Aceh,Kab. Aceh Barat Daya,29444.55,228.13,0.77,299.3,1.02,527.43,1.79,228.13,299.3,1.79,P 1,TPA Ikhu lhung,TPA Pemda (Non Regional),A,6935.0,6935.0,0.0,0.0,0.0,0.0,Ikhu Lhung Jeumpa,I khu lhung,jeumpa,Pemda DATI II,0.0,Open Dumping,3833.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,2-3x Seminggu,1.0,,,ADA,,,2013.0,,True,True
2025,Aceh,Kab. Aceh Besar,55435.47,4.62,0.01,1144.16,2.06,1148.78,2.07,0.0,1144.16,2.06,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Aceh,Kab. Aceh Jaya,18506.78,0.0,0.0,280.8,1.52,280.8,1.52,0.0,280.8,1.52,P 1,TPA Gunong Tanggoh,TPA Pemda (Non Regional),A,7413.15,7340.15,0.0,0.0,73.0,0.0,Gampong Keutapang,,,Pemda DATI II,5.0,Open Dumping,5000.0,Manual Book,Tidak Ada,Setahun Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",,ADA,,,2015.0,,True,True
2025,Aceh,Kab. Aceh Jaya,18506.78,0.0,0.0,280.8,1.52,280.8,1.52,0.0,280.8,1.52,P 1,TPA BABAH IE,TPA Pemda (Non Regional),A,2847.0,2810.5,0.0,0.0,36.5,0.0,Gampong Babah Ie,,,Pemda DATI II,1.5,Open Dumping,5000.0,Manual Book,Tidak Ada,Setahun Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,ADA,,,2006.0,,True,True
2025,Aceh,Kab. Aceh Selatan,35331.12,0.0,0.0,18.62,0.05,18.62,0.05,0.0,18.62,0.05,P 1,TPA PASIE RAJA,TPA Pemda (Non Regional),A,12775.0,12636.3,0.0,0.0,138.7,0.0,Pasie Rasian,Pasie Rasian,Pasie Raja,Pemda DATI II,5.3,Open Dumping,20.0,,Ada tapi Rusak,,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,,,,,True,True
2025,Aceh,Kab. Aceh Singkil,20440.0,0.0,0.0,2343.2,11.46,2343.2,11.46,0.0,2343.2,11.46,P 1,TPA Kabupaten Aceh Singkil,TPA Pemda (Non Regional),A,4197.5,4015.0,0.0,0.0,182.5,0.0,Desa Kampung Baru Kecamatan Singkil Utara,,,Pemda DATI II,6.15,Open Dumping,8800.0,Manual Book,Tidak Ada,Tidak Ditutup,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,TIDAK ADA,,,,,True,True
2025,Aceh,Kab. Aceh Tamiang,46213.96,78.16,0.17,1271.35,2.75,1349.51,2.92,0.0,1271.35,2.75,P 1,TPA Kampung Durian,TPA Pemda (Non Regional),A,8121.25,3821.55,547.5,1277.5,2474.7,0.0,Dusun Subur Kampung Durian Kecamatan Rantau Kabupaten Aceh Tamiang,Durian,Rantau,Pemda DATI II,5.2,Tidak Diketahui,5200.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Seminggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,2010.0,,True,True
2025,Aceh,Kab. Aceh Tengah,41601.58,0.0,0.0,1109.97,2.67,1109.97,2.67,0.0,1109.97,2.67,P 1,TPA Uwer Tetemi,TPA Pemda (Non Regional),A,23360.0,22630.0,0.0,0.0,730.0,0.0,Jl Mulie jadi Terang Engon,Mulie Jadi,Silih Nara,Pemda DATI II,9.0,Open Dumping,2.0,Manual Book,Tidak Ada,Tidak Ditutup,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,2016.0,,True,True
2025,Aceh,Kab. Aceh Tenggara,42994.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,TPA SELAMAT INDAH,TPA Pemda (Non Regional),A,10022.9,7796.4,36.5,0.0,2190.0,0.0,DESA SELAMAT INDAH,,,Pemda DATI II,48.39,Open Dumping,5913.6,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Sebulan Sekali,4.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,Tidak ada. Gas Metana dibakar.,,2013.0,,True,True
2025,Aceh,Kab. Aceh Timur,67363.09,1.88,0.0,21109.05,31.34,21110.93,31.34,0.0,861.4,1.28,P 1,TPA Lhok Tujoh,TPA Pemda (Non Regional),A,20495.29,20312.79,0.0,0.0,182.5,0.0,Gampong Seuneubok Teungoh,,,Pemda DATI II,5.0,Open Dumping,42000.0,Manual Book,Tidak Ada,3-4 Bulan Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,TIDAK ADA,,,2016.0,,True,True
2025,Aceh,Kab. Aceh Timur,67363.09,1.88,0.0,21109.05,31.34,21110.93,31.34,0.0,861.4,1.28,P 1,TPA BIREM BAYEUN,TPA Pemda (Non Regional),A,9072.41,8962.91,0.0,0.0,109.5,0.0,"Jalan Banda Aceh-Medan, Lorong Pipa",,,Pemda DATI II,2.06,Open Dumping,15000.0,Manual Book,Tidak Ada,Dua Minggu Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,2011.0,,True,True
2025,Aceh,Kab. Aceh Utara,116983.78,0.0,0.0,1444.15,1.23,1444.15,1.23,0.0,1444.15,1.23,P 1,TPA TEUPIN KEUBEU,TPA Pemda (Non Regional),A,18067.5,17337.5,0.0,0.0,730.0,0.0,Jalan Bukit Hagu Gampong Seuneubok Dalam Kecamatan Lhoksukon Kabupaten Aceh Utara,,,Pemda DATI II,32.0,Open Dumping,4500.0,Manual Book,Ada tapi Rusak,Tidak Ditutup,1.0,,,TIDAK ADA,,,2008.0,,True,True
2025,Aceh,Kab. Bener Meriah,25117.26,13.23,0.05,11585.4,46.13,11598.62,46.18,0.0,2190.3,8.72,P 1,TPA Uber-Uber,TPA Pemda (Non Regional),A,9395.1,8665.1,0.0,0.0,730.0,0.0,Desa Perumpakan Benjadi,,,Pemda DATI II,10.0,Control Landfill,500.0,Manual Book,Tidak Ada,2-3x Seminggu,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,ADA,Tidak ada. Gas Metana dibakar.,,2020.0,,True,True
2025,Aceh,Kab. Bireuen,59840.29,0.0,0.0,10037.5,16.77,10037.5,16.77,0.0,10037.5,16.77,P 1,TPS Blang Beururu,TPA Pemda (Non Regional),A,27615.9,27615.9,0.0,0.0,0.0,0.0,"Desa Blang Beururu, Kecamatan Peudada, Kabupaten Bireuen",,,Pemda DATI II,1164.0,Open Dumping,0.0,Manual Book,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,ADA,Tidak ada. Gas Metana dibakar.,,2019.0,,True,True
2025,Aceh,Kab. Gayo Lues,15308.98,0.0,0.0,547.5,3.58,547.5,3.58,0.0,547.5,3.58,P 1,TPA Blangnangka,TPA Pemda (Non Regional),A,9125.0,8760.0,0.0,0.0,365.0,0.0,Kampung Akul,Sekuelen,Blang Jerango,Pemda DATI II,5.0,Open Dumping,400.0,Manual Book,Tidak Ada,Sebulan Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,Tidak ada. Gas Metana dibakar.,,2014.0,,True,True
2025,Aceh,Kab. Nagan Raya,26441.04,8.79,0.03,18176.13,68.74,18184.92,68.78,0.58,6751.63,25.54,P 1,TPA BABAH DUA,TPA Pemda (Non Regional),A,9891.5,9698.05,182.5,0.0,10.95,0.0,BABAH DUA,,,Pemda DATI II,10.5,Control Landfill,10000.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Seminggu Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",111.0,ADA,Tidak ada. Gas Metana dibakar.,,2016.0,2036.0,True,True
2025,Aceh,Kab. Pidie,66713.53,0.0,0.0,2040.46,3.06,2040.46,3.06,0.0,2040.46,3.06,P 1,TPA Cot Padang Lila,TPA Pemda (Non Regional),A,19403.4,19403.4,0.0,0.0,0.0,0.0,"Tunong Tanjong, Padang Tiji, Pidie Regency, Aceh",Gampong Tunong Tanjong,Padang Tiji,Pemda DATI II,4.55,Control Landfill,35000.0,Manual Book,Tidak Ada,Seminggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",1.0,ADA,,,2012.0,2022.0,True,True
2025,Aceh,Kab. Pidie Jaya,,,,,,,,,,,,TPA BLANG AWE,TPA Pemda (Non Regional),A,7300.0,7300.0,0.0,0.0,0.0,0.0,BLANG AWE KECAMATAN MEUREUDU,,,Pemda DATI II,10.0,Open Dumping,,Manual Book,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,2012.0,,False,True
2025,Aceh,Kab. Simeulue,16874.05,0.0,0.0,769.3,4.56,769.3,4.56,0.0,769.3,4.56,P 1,TPA Suak Buluh,TPA Pemda (Non Regional),A,6807.25,6752.5,0.0,18.25,36.5,0.0,Jln. PDKS,Suak Buluh,Simeulue Timur,Pemda DATI II,5.62,Open Dumping,6376.0,Manual Book,Tidak Ada,Sebulan Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",2.0,ADA,Tidak ada. Gas Metana dibakar.,,2017.0,,True,True
2025,Aceh,Kota Banda Aceh,88025.52,839.61,0.95,14562.46,16.54,15402.07,17.5,834.11,14562.46,17.49,P 1,TPA Regional Blang Bintang,TPA Regional,A,28152.45,28152.45,0.0,0.0,0.0,0.0,Jl. Radar Km 08,Data Makmur,Blang Bintang,Pemda DATI I,206.0,Open Dumping,20000.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Dua Minggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",4.0,ADA,Untuk Energi Listrik,,,,True,True
2025,Aceh,Kota Banda Aceh,88025.52,839.61,0.95,14562.46,16.54,15402.07,17.5,834.11,14562.46,17.49,P 1,TPA Kota Banda Aceh,TPA Pemda (Non Regional),A,42226.85,41635.55,0.0,0.0,591.3,0.0,Jl. Tgk Dianjong,Gampong Jawa,Kuta Raja,Tidak Diketahui,23.3,Control Landfill,9500.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Seminggu Sekali,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",3.0,ADA,Untuk Energi Listrik,,2010.0,,True,True
2025,Aceh,Kota Langsa,33564.31,514.1,1.53,21363.65,63.65,21877.75,65.18,5.84,843.72,2.53,P 1,TPA Kota Langsa,TPA Pemda (Non Regional),A,21019.26,20825.81,63.88,129.58,0.0,0.0,Jalan Kebun Ireng,Pondok Keumuning,Langsa Lama,Pemda DATI II,0.0,Control Landfill,10500.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,2-3x Seminggu,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,2008.0,,True,True
2025,Aceh,Kota Lhokseumawe,37239.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Aceh,Kota Sabang,7716.16,0.0,0.0,5391.05,69.87,5391.05,69.87,0.0,0.0,0.0,P 1,TPA LHOK BATEE,TPA Pemda (Non Regional),A,5391.05,5391.05,0.0,0.0,0.0,0.0,JALAN SABANG BALOHAN JORONG LHOK BATEE,GAMPONG COT ABEUK,SUKAJAYA,Pemda DATI II,5.14,Control Landfill,5400.0,Manual Book,Tidak Ada,Sebulan Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",1.0,ADA,,,2000.0,2024.0,True,True
2025,Aceh,Kota Subulussalam,19263.42,0.0,0.0,109.5,0.57,109.5,0.57,0.0,109.5,0.57,P 1,TPA SARKEA KOTA SUBULUSSALAM,TPA Pemda (Non Regional),A,12775.0,10950.0,0.0,0.0,1825.0,0.0,KAMPONG DANAU TRAS KECAMATAN SIMPANG KIRI,KAMPONG DANAU TRAS,SIMPANG KIRI,Pemda DATI II,6899.0,Tidak Diketahui,,Manual Book,,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,,,True,True
2025,Bali,Kab. Badung,164871.08,9937.13,6.03,149373.0,90.6,159310.13,96.63,9937.13,47757.0,34.99,P 1,TPA Regional Sarbagita,TPA Regional,A,102200.0,102200.0,0.0,0.0,0.0,0.0,JL. TPA Suwung,Sesetan,Denpasar Selatan,Pemda DATI I,10.0,Open Dumping,50000.0,Manual Book,Ada tapi Rusak,Sebulan Sekali,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,,2030.0,True,True
2025,Bali,Kab. Bangli,41683.73,2607.66,6.26,7694.94,18.46,10302.59,24.72,2586.85,7694.94,24.67,P 1,TPA BANGLI,TPA Pemda (Non Regional),A,26134.0,25623.0,0.0,0.0,511.0,0.0,JL. RAYA LANDIH,LANDIH,BANGLI,Pemda DATI II,4.75,Open Dumping,10002.0,Manual Book,Tidak Ada,3-4 Bulan Sekali,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",1.0,ADA,Tidak ada. Gas Metana dibakar.,,2008.0,,True,True
2025,Bali,Kab. Buleleng,150779.68,0.0,0.0,111567.09,73.99,111567.09,73.99,0.0,16411.59,10.88,P 1,TPA Bengkala,TPA Pemda (Non Regional),A,101298.45,100776.5,292.0,120.45,109.5,0.0,Jln. Raya Singaraja-Kintamani,Desa Bungkulan,Sawan,Pemda DATI II,4.8,Control Landfill,18342.61,Manual Book,Tidak Ada,2-3x Seminggu,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",4.0,ADA,Tidak ada. Gas Metana dibakar.,,2004.0,,True,True
2025,Bali,Kab. Gianyar,204765.0,28481.0,13.91,79550.37,38.85,108031.37,52.76,28481.0,52025.71,39.32,P 1,TPA Temesi,TPA Pemda (Non Regional),A,27524.65,27524.65,0.0,0.0,0.0,0.0,Jalar Raya Temesi,Temesi,Gianyar,Pemda DATI II,5.4,Control Landfill,15700.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Tidak Ada,Seminggu Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,ADA,,,,,True,True
2025,Bali,Kab. Jembrana,60384.32,95.05,0.16,15935.52,26.39,16030.57,26.55,5.84,12979.02,21.5,P 1,TPA Peh,TPA Pemda (Non Regional),A,19345.0,16717.0,0.0,0.0,2628.0,0.0,Banjar Peh,Kaliakah,Negara,Pemda DATI II,2.0,Open Dumping,7300.0,Manual Book,Ada & Berfungsi,Tidak Ditutup,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",12.0,ADA,,,,,True,True
2025,Bali,Kab. Karangasem,106506.31,580.72,0.55,9682.6,9.09,10263.31,9.64,580.72,9682.6,9.64,P 1,TPA BUTUS,TPA Pemda (Non Regional),A,10950.0,9052.0,730.0,1095.0,73.0,0.0,BR.DINAS BUTUS,BHUANA GIRI,BEBANDEM,Pemda DATI II,1.0,Open Dumping,77.0,Manual Book,Ada tapi Rusak,Setahun Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",3.0,ADA,Tidak ada. Gas Metana dibakar.,,2019.0,,True,True
2025,Bali,Kab. Klungkung,41782.11,624.09,1.49,23426.93,56.07,24051.02,57.56,623.79,23231.66,57.09,P 1,TPA Sente,TPA Pemda (Non Regional),A,5591.07,5591.07,0.0,0.0,0.0,0.0,Dusun Sente,,,Pemda DATI II,0.98,Open Dumping,9800.0,Manual Book,Tidak Ada,Setahun Sekali,,,,TIDAK ADA,,,,,True,True
2025,Bali,Kab. Klungkung,41782.11,624.09,1.49,23426.93,56.07,24051.02,57.56,623.79,23231.66,57.09,P 1,TPA Biaung,TPA Pemda (Non Regional),A,4221.22,4221.22,0.0,0.0,0.0,0.0,Dusun Biaung,,,Pemda DATI II,1.84,Open Dumping,17900.0,,,Setahun Sekali,,,,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Bali,Kab. Klungkung,41782.11,624.09,1.49,23426.93,56.07,24051.02,57.56,623.79,23231.66,57.09,P 1,TPA Jungutbatu,TPA Pemda (Non Regional),A,1669.87,1669.87,0.0,0.0,0.0,0.0,Desa Jungutbatu,,,Pemda DATI II,0.9,Open Dumping,9000.0,,Tidak Ada,,,,,TIDAK ADA,,,,,True,True
2025,Banten,Kab. Lebak,226522.8,104.83,0.05,35752.1,15.78,35856.93,15.83,0.0,6552.1,2.89,P 1,TPA Cihara,TPA Pemda (Non Regional),A,21900.0,20987.5,182.5,0.0,730.0,0.0,Jl. Raya Bayah,Pondok Panjang,Cihara,Lainnya,5.0,Open Dumping,,Manual Book,Tidak Ada,Dua Minggu Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,ADA,,,,,True,True
2025,Banten,Kab. Lebak,226522.8,104.83,0.05,35752.1,15.78,35856.93,15.83,0.0,6552.1,2.89,P 1,TPA Dengung,TPA Pemda (Non Regional),A,32550.7,31638.2,182.5,0.0,730.0,0.0,Jn. Cipanas Raya,Sindangmulya,Maja,Tidak Diketahui,9.0,Control Landfill,30.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Seminggu Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",2.0,ADA,Tidak ada. Melepas gas Metana ke udara.,,,,True,True
2025,Banten,Kota Serang,,,,,,,,,,,,Cilowong,TPA Pemda (Non Regional),A,145291.8,144090.95,0.0,1200.85,0.0,0.0,Kampung Pasir Gadung - Cikoak,Cilowong,Taktakan,Pemda DATI II,177.0,Control Landfill,,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Seminggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,1995.0,2026.0,False,True
2025,Banten,Kota Tangerang,616032.52,863.55,0.14,54267.93,8.81,55131.47,8.95,676.35,34375.43,5.69,P 1,TPA Rawa Kucing,TPA Pemda (Non Regional),A,553267.02,553267.02,0.0,0.0,0.0,0.0,Jl. Iskandar Muda,Kedaung Wetan,Neglasari,Pemda DATI II,34.5,Open Dumping,,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada & Berfungsi,Tidak Ditutup,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",2.0,ADA,Tidak ada. Melepas gas Metana ke udara.,,2003.0,,True,True
2025,Bengkulu,Kab. Bengkulu Tengah,22387.82,0.0,0.0,216.63,0.97,216.63,0.97,0.0,216.63,0.97,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Bengkulu,Kab. Bengkulu Utara,68313.98,1058.5,1.55,60126.66,88.02,61185.16,89.56,1058.5,45015.66,67.44,P 1,TPA Rama Agung,TPA Pemda (Non Regional),A,15111.0,12099.75,1496.5,0.0,1514.75,0.0,Jl. TPA,Desa Rama Agung,Arga Makmur,Pemda DATI II,4.7,Control Landfill,20000.0,Manual Book,Tidak Ada,2-3x Seminggu,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",4.0,ADA,Tidak ada. Gas Metana dibakar.,,2010.0,,True,True
2025,Bengkulu,Kab. Lebong,16865.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,TPA,TPA Pemda (Non Regional),A,4380.0,4380.0,0.0,0.0,0.0,0.0,Desa Air kopras,Desa Air Kopras,Pinang Belapis,Pemda DATI II,1.0,Open Dumping,0.0,Manual Book,Tidak Ada,Tidak Ditutup,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",1.0,TIDAK ADA,,,2012.0,2032.0,True,True
2025,Bengkulu,Kab. Seluma,39695.03,0.0,0.0,1237.87,3.12,1237.87,3.12,0.0,825.42,2.08,P 1,TPA Talang Sali,TPA Pemda (Non Regional),A,303.2,303.2,0.0,0.0,0.0,0.0,Seluma Timur,,,Pemda DATI II,0.0,Open Dumping,8000.0,Manual Book,Tidak Ada,Tidak Ditutup,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",,ADA,,,,,True,True
2025,Bengkulu,Kota Bengkulu,73097.27,591.12,0.81,1987.9,2.72,2579.02,3.53,0.0,1568.15,2.15,P 1,TPA Air Sebakul,TPA Pemda (Non Regional),A,48752.14,48752.14,0.0,0.0,0.0,0.0,Air Sebakul Kelurahan Sukarami,,,Pemda DATI II,8.6,Open Dumping,20000.0,Manual Book,Tidak Ada,3-4 Bulan Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,1992.0,2032.0,True,True
2025,DKI Jakarta,Kab. Adm. Kep. Seribu,6627.9,693.56,10.46,1721.25,25.97,2414.8,36.43,630.8,1721.25,35.49,P 1,TPST Bantargebang,TPA Regional,A,4927.51,4927.51,0.0,0.0,0.0,0.0,Jalan Raya Narogong Km. 14 Pangkalan V,"Cikiwul, Ciketing Udik, dan Sumur Batu",Bantargebang,Tidak Diketahui,104.72,Open Dumping,609300.0,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada & Berfungsi,3-4 Bulan Sekali,,,,TIDAK ADA,,,1989.0,,True,True
2025,DKI Jakarta,Kota Adm. Jakarta Barat,807966.6,86.04,0.01,212364.64,26.28,212450.67,26.29,82.68,198793.94,24.61,P 1,TPST Bantargebang,TPA Regional,A,465769.18,465769.18,0.0,0.0,0.0,0.0,Jalan Raya Narogong Km. 14 Pangkalan V,"Cikiwul, Ciketing Udik, dan Sumur Batu",Bantargebang,Tidak Diketahui,104.72,Open Dumping,,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada & Berfungsi,Setahun Sekali,,,,TIDAK ADA,,,1989.0,,True,True
2025,DKI Jakarta,Kota Adm. Jakarta Pusat,313203.39,67.13,0.02,63553.36,20.29,63620.49,20.31,67.13,35006.71,11.2,P 1,TPST Bantar Gebang,TPA Regional,A,218357.6,218357.6,0.0,0.0,0.0,0.0,Jalan Raya Narogong km 14 Pangkalan V,"Ciwikul, Ciketing Udik dan Sumur Batu",Bantar Gebang,Pemda DATI I,104.72,Open Dumping,,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada & Berfungsi,Setahun Sekali,,,,TIDAK ADA,,,1989.0,,True,True
2025,DKI Jakarta,Kota Adm. Jakarta Selatan,731982.61,41.08,0.01,219920.75,30.04,219961.83,30.05,41.08,206776.73,28.25,P 1,TPA Bantar Gebang,TPA Regional,A,511874.18,511874.18,0.0,0.0,0.0,0.0,Jl. Raya Narogong Km.14,"Cikiwul, Ciketing",Bantar Gebang,Pemda DATI I,104.72,Open Dumping,609300.0,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada & Berfungsi,Setahun Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",109.0,ADA,Untuk Energi Listrik,,1989.0,,True,True
